Restaurant ID,Name,Aggregate Rating,Rating Subtitle,Votes,Dining Review Count,Delivery Rating,Delivery Review Count,Cost for Two,Cost for One,Locality,Address,Cuisine,City,latitude,longitude
20731495,Excellent Dumpling House,3.7,Good,15,0,3.7,15,₹400 for two,₹400 for one,"DLF Phase 3, Gurgaon","S-27/17, Block 1-6, Nathupur, DLF Phase 3, Gurgaon","Chinese, Momos, Shake, Beverages",Delhi NCR,28.50079,77.09259
20182116,Way2fit,4.1,Very Good,79,0,4.1,79,₹300 for two,₹400 for one,"DLF Phase 3, Gurgaon","Shop 2, 2nd Floor, Cross Road Complex, NR-27, Sector 24, DLF Phase 3, Gurgaon","Salad, Sandwich, Burger, Healthy Food, Pasta, Fast Food, Shake, Beverages",Delhi NCR,28.50079,77.09259
20761594,Chamapran Meat House Dhaba Style Taste,3.2,Average,24,0,3.2,24,₹300 for two,₹250 for one,"Palam Vihar, Gurgaon","Shayam Colony, Cartarpuri Alias Daulatpur, Near Mata Shitala Mandir, Palam Vihar, Gurgaon","Bihari, North Indian, Chinese, Rolls, Biryani, Mughlai",Delhi NCR,28.51679,77.04054
20960481,Roll In Good,0.0,Not rated,2,,,,₹400 for two,₹250 for one,"Sector 12, Gurgaon","Shop-10A, Rajiv Nagar, Near Government Fire Price Shop, Sector 12, Gurgaon","Rolls, Burger, Momos, Street Food",Delhi NCR,28.4635,77.02679
20980591,Sardar Ji Paranthe Wale,0.0,Not rated,1,,,,₹300 for two,₹250 for one,"Sector 13, Gurgaon","Shop 10A, West Rajiv Nagar, Sector 13, Gurgaon",North Indian,Delhi NCR,28.47568,77.039
20988223,The Murthal Paratha Wala,0.0,Not rated,4,,,,₹500 for two,₹250 for one,"Sector 22, Gurgaon","House 149, Gali 2, Noble Enclave, Sector 22, Gurgaon",North Indian,Delhi NCR,28.50273,77.06222
20953750,Maa Annapoorna Rasoi,3.9,Good,74,,,,₹500 for two,₹250 for one,"Sector 23, Gurgaon","Killa 2/1/1/1, Kanal 10, Sector 23, Gurgaon","Chinese, North Indian",Delhi NCR,28.50389,77.04526
20946527,Nature Diwan Cafe,4.0,Very Good,18,,,,"₹1,100 for two",₹250 for one,"DLF Phase 3, Gurgaon","U-59, Nathupur Village, DLF Road, DLF Phase 3, Gurgaon","North Indian, Burger, Sandwich, Pizza, Momos, Fast Food, Chinese, Beverages",Delhi NCR,28.50079,77.09259
20964544,Fleurons - Handcrafted Cakes And Brownies,4.3,Very Good,18,,,,₹200 for two,₹250 for one,"Vasant Kunj, New Delhi","C-6/10, Masood Pur Market, Vasant Kunj, New Delhi",Bakery,Delhi NCR,28.53151,77.15021
18952723,Biryani By Faijan,3.8,Good,227,4,3.6,223,₹300 for two,₹200 for one,"Cyber Hub, DLF Cyber City, Gurgaon","Shop 2, Sankar Chowk, DLF Cyber City, Gurgaon","Biryani, North Indian",Delhi NCR,28.49729,77.08986
20947027,Biryani By KCCO,0.0,Not rated,1,,,,₹700 for two,₹200 for one,"DLF Phase 4, Gurgaon","Shop B 128, Ground Floor, DLF Phase 4, Gurgaon",Biryani,Delhi NCR,28.469,77.08278
20438538,Tipsy Topsy Brick Pizza & Cafe,4.0,Very Good,7,0,4.0,7,₹400 for two,₹250 for one,"Palam Vihar, Gurgaon","Shop 20, Street 1, Rajiv Nagar, Chakarpur, Palam Vihar, Gurgaon","Burger, Pizza, Sandwich, Fast Food, Beverages",Delhi NCR,28.51679,77.04054
19749876,Gaye Mata Ki Rasoi,3.1,Average,643,0,3.1,643,₹400 for two,₹250 for one,"Sector 12, Gurgaon","Shop 15 West, Gali 3, Rajiv Nagar, Sector 12, Gurgaon",North Indian,Delhi NCR,28.4635,77.02679
20375438,The Wings Factory,4.2,Very Good,134,0,4.2,134,₹600 for two,₹250 for one,"DLF Phase 1, Gurgaon","H16/6, Unit 28, Second Floor, Near Gurudwara, Block H, Sector 26, DLF Phase 1, Gurgaon","Burger, American, Beverages, Fast Food, Shake, BBQ",Delhi NCR,28.46355,77.08364
20747409,Bombay Club,3.8,Good,164,0,3.8,164,₹600 for two,₹250 for one,"Sikandarpur, Gurgaon","Shop 237, Second Floor, DLF City Court, Sikandarpur, Gurgaon","North Indian, Chinese, Rolls, Fast Food, Street Food",Delhi NCR,28.48633,77.1021
20697296,Sakshi Champran Meat House,3.2,Average,14,0,3.2,14,₹450 for two,₹250 for one,"Palam Vihar, Gurgaon","Shayam Colony, Sector 23, Near Mata Shitala Mandir, Palam Vihar, Gurgaon","Chinese, Sichuan, North Indian, Biryani, Kebab, Mughlai, Rolls",Delhi NCR,28.51679,77.04054
20947029,Baalti Bhar Ke By Kebabs & Curries Company,0.0,Not rated,2,,,,₹600 for two,₹250 for one,"DLF Phase 4, Gurgaon","Shop B 128, Ground Floor, DLF Phase 4, Gurgaon","North Indian, Biryani, Rolls",Delhi NCR,28.469,77.08278
20697282,Bihari Famous Champaran Meat House,3.1,Average,19,0,3.1,19,₹400 for two,₹250 for one,"Palam Vihar, Gurgaon","Shayam Colony, Near Mata Shitala Mandir, Palam Vihar, Gurgaon","Chinese, Biryani, North Indian, Sichuan, Kebab, Mughlai, Rolls",Delhi NCR,28.51679,77.04054
20959949,Live Food Court,3.7,Good,39,,,,₹700 for two,₹300 for one,"Sector 23, Gurgaon","Khata 3414/3742, Killa 2/1/1/1, Building 0, Mustatil 37, Kanal 10 Marla, Sector 23, Gurgaon",Chinese,Delhi NCR,28.50389,77.04526
19638656,Sagar Top Paratha,0.0,Not rated,2,0,,2,₹200 for two,₹100 for one,"DLF Cyber City, Gurgaon","Near Building 6, National Media Centre, Sector 24, DLF Cyber City, Gurgaon",North Indian,Delhi NCR,28.46264,77.09248
20187485,Bragging Big Burgers,3.7,Good,4,0,3.7,4,₹400 for two,₹200 for one,"DLF Phase 3, Gurgaon","Shop 2, Second Floor, Cross Road Complex, NR-27, Sector-24, DLF Phase 3, Gurgaon","Burger, Sandwich, Healthy Food, Desserts, Beverages",Delhi NCR,28.50079,77.09259
19596553,The Tandoori Pizza Company,3.2,Average,378,0,3.2,378,₹300 for two,₹250 for one,"Sector 53, Gurgaon","Plot 27, Saraswati Kunj, Golf Course Road, Sector 53, Gurgaon",Pizza,Delhi NCR,28.44407,77.09582
20339741,Swiss Cottage Biryani,3.7,Good,85,0,3.7,85,₹300 for two,₹250 for one,"Sector 12, Gurgaon","Shop 9, Gali 1, West Rajiv Nagar, Near Anda Godown, Sector 12, Gurgaon",Biryani,Delhi NCR,28.4635,77.02679
20845566,Rollzzart,4.5,Excellent,219,0,4.5,219,₹200 for two,₹250 for one,"DLF Phase 3, Gurgaon","Shop 1 Ground Floor, Nathupur Road, Near NR 27, DLF Phase 3, Gurgaon",Rolls,Delhi NCR,28.50079,77.09259
20959681,Just Burgers,0.0,Not rated,3,,,,₹350 for two,₹250 for one,"Sector 12, Gurgaon","Shop 33A, West Rajiv Nagar, Near Banana Godam, Sector 12, Gurgaon","Burger, Rolls, Momos, Fast Food, Street Food",Delhi NCR,28.4635,77.02679
20974775,Chicken N Egg Roll,0.0,Not rated,3,,,,₹350 for two,₹250 for one,"Sector 14, Gurgaon","Shop 33/A, Sector 14, Gurgaon","North Indian, Rolls, Burger, Momos, Street Food",Delhi NCR,28.47375,77.04689
20715274,Chamapran Mutton House,3.2,Average,45,0,3.2,45,₹500 for two,₹250 for one,"Palam Vihar, Gurgaon","Shayam Colony, Om Vihar, Phase-2, Near Itm College, Sector 23, Palam Vihar, Gurgaon","Mughlai, Biryani",Delhi NCR,28.51679,77.04054
20979939,Pizza - Wizza,0.0,Not rated,2,,,,₹200 for two,₹250 for one,"Sikandarpur, Gurgaon","Unit 24, Third Floor, Shiv Narayan Complex, Opposite Hanuman Mandir, Sikandarpur, Gurgaon",Pizza,Delhi NCR,28.48633,77.1021
20960563,Flavours Restaurant,3.9,Good,43,,,,₹200 for two,₹250 for one,"Sector 23, Gurgaon","Khata-3414/3742, Mustatil- 37, Killa- 2/1/1/1, Kanal 10 Marla, Sector 23, Gurgaon","North Indian, Street Food",Delhi NCR,28.50389,77.04526
20645531,Lovely Lassi,2.1,Poor,5,0,2.1,5,₹400 for two,₹250 for one,"Sector 23, Gurgaon","Ganga Vihar Colony, Sai Hospital, Sector 23, Gurgaon","Rolls, Fast Food, Chinese, Street Food",Delhi NCR,28.50389,77.04526
20949456,Vital Bowls,0.0,Not rated,0,,,,₹200 for two,₹250 for one,"Sector 23, Gurgaon","SCO-48, 1st Floor, Sector 23, Gurgaon","Salad, Healthy Food",Delhi NCR,28.50389,77.04526
20738489,Dilli Meri Jaan,3.2,Average,16,0,3.2,16,₹350 for two,₹250 for one,"DLF Phase 3, Gurgaon","S-27/17, Block 1-6, Nathupur, DLF Phase 3, Gurgaon","Chinese, North Indian, Beverages, Street Food, Wraps, Desserts",Delhi NCR,28.50079,77.09259
20708144,Ranjeet Singh Biryani Blues,0.0,Not rated,2,0,,2,₹500 for two,₹250 for one,"Palam Vihar, Gurgaon","Ganga Vihar Colony, Near Sai Hospital, Palam Vihar, Gurgaon","North Indian, Mughlai",Delhi NCR,28.51679,77.04054
20724238,Aakhri Pasta,3.8,Good,16,0,3.8,16,₹450 for two,₹250 for one,"DLF Phase 3, Gurgaon","S-27/17, Block 1-6, Nathupur, DLF Phase 3, Gurgaon","Pasta, Sandwich, Burger, Fast Food, Chinese, Shake, Beverages",Delhi NCR,28.50079,77.09259
20957218,7 Dragons,3.8,Good,5,,,,₹200 for two,₹250 for one,"Mahipalpur, New Delhi","L-176, Street 7, Mahipalpur, New Delhi","North Indian, Chinese",Delhi NCR,28.54842,77.13636
20928121,Chaudhary Dhaba,4.0,Very Good,2,,,,₹600 for two,₹250 for one,"DLF Phase 3, Gurgaon","Shop 2, Yadav Market, Molshri Road, Opposite Rapid Metropiller 145, DLF Phase 3, Gurgaon","North Indian, Chinese, Rolls, Street Food",Delhi NCR,28.50079,77.09259
20947030,Kebabs & Curries Company,3.8,Good,23,,,,₹500 for two,₹250 for one,"Supermart 1, DLF Phase 4, Gurgaon","Shop B/128, Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","North Indian, Chinese, Biryani, Rolls, Momos, Mughlai",Delhi NCR,28.46809,77.08567
20940639,Domini Pizza,3.2,Average,39,,,,₹800 for two,₹250 for one,"Sector 22, Gurgaon","Plot 149, Noble Enclave, Gali 2, Sector 22, Gurgaon",Pizza,Delhi NCR,28.50273,77.06222
20679148,Kool Krush,4.0,Very Good,44,0,4.0,44,₹450 for two,₹250 for one,"Sikandarpur, Gurgaon","DCT 045, Ground Floor, City Court, Sikandarpur, Gurgaon","Fast Food, Desserts, Beverages, Shake",Delhi NCR,28.48633,77.1021
20969159,Jaipuri Tadka,0.0,Not rated,1,,,,"₹1,000 for two",₹250 for one,"Sector 23, Gurgaon","3414/3742, Building 0 Kanal, 10 Marla, Sector 23, Gurgaon","North Indian, Chinese, Seafood, Kebab",Delhi NCR,28.50389,77.04526
20949683,Tasty Chines Food,4.0,Very Good,19,,,,₹200 for two,₹200 for one,"Sector 22, Gurgaon","House-149, Street 2, Noble Enclave, Sector 22, Gurgaon",Chinese,Delhi NCR,28.50273,77.06222
20965045,Ki Darun,3.5,Good,6,,,,₹300 for two,₹200 for one,"DLF Phase 3, Gurgaon","46/44, U Block, DLF Phase 3, Gurgaon","Bengali, Chinese, Fast Food",Delhi NCR,28.50079,77.09259
19067389,Nutrition Theka,3.6,Good,809,49,4.0,760,₹500 for two,₹200 for one,"DLF Phase 3, Gurgaon","Shop 677, S/51, S Block, Nathupur, Sector 24, DLF Phase 3, Gurgaon","Sandwich, Salad, Wraps, Healthy Food, Juices, Shake",Delhi NCR,28.50079,77.09259
20669870,The Salad King,3.6,Good,182,0,3.6,182,₹600 for two,₹200 for one,"DLF Phase 3, Gurgaon","Shop 672, S-51, Nathupur, Sector-24, DLF Phase 3, Gurgaon","Salad, Sandwich, Burger, Pizza, Fast Food, Shake, Juices, Beverages",Delhi NCR,28.50079,77.09259
20637234,"WeFit - Bowls, Salads & Sandwiches",4.0,Very Good,17,0,4.0,17,₹500 for two,₹200 for one,"DLF Phase 3, Gurgaon","U/15/37, DLF Phase 3, Gurgaon","Salad, Healthy Food, Sandwich, Desserts, Beverages",Delhi NCR,28.50079,77.09259
20974752,Momo Place China,0.0,Not rated,1,,,,₹450 for two,₹100 for one,"Sector 12, Gurgaon","Shop 10A, West Rajiv Nagar, Sector 12, Gurgaon","Momos, North Indian, Burger, Rolls, Fast Food, Street Food",Delhi NCR,28.4635,77.02679
18576910,Chaayos Chai+Snacks=Relax,4.2,Very Good,"3,077",200,4.3,"2,877",₹450 for two,₹200 for one,"Worldmark 1, Aerocity, New Delhi","G 10A, Ground Floor, Worldmark 1, Hospitality District, Indira Gandhi International Airport, Aerocity, New Delhi","Tea, Cafe, Coffee, Rolls, Fast Food, Beverages",Delhi NCR,28.5506,77.12231
19142524,DN Snacks - Indian Chinese & More,3.9,Good,19.1K,0,3.9,19.1K,₹500 for two,₹100 for one,"DLF Phase 3, Gurgaon","Shop S27/17, Nathupur, DLF Phase 3, Gurgaon","North Indian, Fast Food, Beverages, Momos, Pizza, Rolls, Chinese",Delhi NCR,28.50079,77.09259
18821117,Moti Mahal Delux,3.6,Good,842,21,3.9,821,₹500 for two,₹100 for one,"The Gallery on MG, MG Road, New Delhi","Shop 3, Ground Floor, The Gallery On MG, Khasra 342, Sultanpur, Mehrauli South, MG Road, New Delhi","North Indian, Mughlai, Rolls, Biryani",Delhi NCR,28.50114,77.16687
18481279,Faasos - Wraps & Rolls,4.2,Very Good,"6,876",0,4.2,"6,876",₹450 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop G6-9, Plot 9-10, Anupam Commercial Complex, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","Rolls, Wraps, Shawarma",Delhi NCR,28.66951,77.09791
18432240,Oven Story Pizza - Standout Toppings,4.3,Very Good,"4,791",0,4.3,"4,791",₹400 for two,₹200 for one,"Rajouri Garden, New Delhi","F 84, 2nd Floor, Near Wave Cinema, Shivaji Place, Industrial Pocket, Rajouri Garden, New Delhi","Pizza, Italian, Pasta",Delhi NCR,28.64562,77.12209
20806083,Daily Kitchen - Homestyle Meals,4.4,Very Good,92,0,4.4,92,₹200 for two,₹200 for one,"Karampura, New Delhi","LSC 4, Ground Floor, Local Shopping Center, Karampura, New Delhi","North Indian, Desserts, Beverages",Delhi NCR,28.66475,77.14869
20064753,Burger King,3.4,Average,"2,790",7,4.2,"2,783",₹400 for two,₹200 for one,"Punjabi Bagh, New Delhi","Unit 16, Central Market, Punjabi Bagh, New Delhi","Burger, Fast Food, Desserts, Shake",Delhi NCR,28.67645,77.14205
19260680,La Pino'z Pizza,4.0,Very Good,"9,327",162,3.9,"9,165",₹500 for two,₹200 for one,"Paschim Vihar, New Delhi","Plot-A3/322, Paschim Vihar, New Delhi","Pizza, Pasta, Beverages, Cafe, Italian",Delhi NCR,28.66951,77.09791
18534158,Firangi Bake,4.2,Very Good,789,0,4.2,789,₹450 for two,₹200 for one,"Paschim Vihar, New Delhi","G-6, Plot 9 & 10, Anupam, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","Italian, Mexican, Pasta",Delhi NCR,28.66951,77.09791
20010067,Pizza Hut,3.9,Good,"2,197",124,3.9,"2,073",₹600 for two,₹200 for one,"Punjabi Bagh, New Delhi","Plot 18, Ground Floor, Adarsh Bhawan Cooperative Building Society Ltd. Colony, Punjabi Bagh, New Delhi","Pizza, Fast Food, Italian",Delhi NCR,28.67645,77.14205
20256577,RollsKing,4.0,Very Good,"1,802",0,4.0,"1,802",₹400 for two,₹200 for one,"Paschim Vihar, New Delhi","DDA Shop 14, Ground Floor, Community Centre, Block -A 2, Paschim Vihar, New Delhi","Rolls, Fast Food, North Indian",Delhi NCR,28.66951,77.09791
20191653,Sardar Ji Late Night Kitchen,4.1,Very Good,"1,312",0,4.1,"1,312",₹500 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop 13, Block A, DDA Shopping Complex, Paschim Vihar, New Delhi","Kebab, North Indian, Biryani, Chinese, Mughlai",Delhi NCR,28.66951,77.09791
20172102,Sardar Ji Family Restaurant,4.1,Very Good,272,1,4.1,271,₹550 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop 13, Block A, DDA Shopping Complex, Paschim Vihar, New Delhi","North Indian, Biryani, Rolls",Delhi NCR,28.66951,77.09791
20622784,Burger Singh - Big Punjabi Burgers,3.8,Good,"1,010",4,4.2,"1,006",₹400 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop 1, Ground Floor, A-6 Block, CSC Market, Paschim Vihar, New Delhi","Burger, Fast Food, Momos, Beverages",Delhi NCR,28.66951,77.09791
20486170,Subway,3.7,Good,664,2,3.7,662,₹400 for two,₹300 for one,"Punjabi Bagh, New Delhi","Shop 3 & 7, UGF, Plot 40, North West Avenue Road, Punjabi Bagh, New Delhi","Healthy Food, Sandwich, Fast Food, Wraps, Salad, Beverages",Delhi NCR,28.67645,77.14205
20516921,Western Pizza Hub,3.8,Good,"2,542",5,4.1,"2,537",₹500 for two,₹300 for one,"Paschim Vihar, New Delhi","487/36, National Market, Paschim Vihar, New Delhi","Pizza, Burger, Rolls, Fast Food, Shake",Delhi NCR,28.66951,77.09791
19411472,LunchBox - Meals and Thalis,4.2,Very Good,970,0,4.2,970,₹350 for two,₹300 for one,"Paschim Vihar, New Delhi","Plot 9-10, Shop G 6-9, Anupam CC, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","North Indian, Biryani, Mughlai",Delhi NCR,28.66951,77.09791
19442897,Burgrill - The Win Win Burger,4.2,Very Good,"2,948",0,4.2,"2,948",₹450 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 36, A4, DDA Complex, Paschim Vihar, New Delhi","Burger, Sandwich, Wraps, Fast Food",Delhi NCR,28.66951,77.09791
20368208,The Belgian Waffle Co.,3.8,Good,890,20,4.2,870,₹500 for two,₹300 for one,"Paschim Vihar, New Delhi","A3-322, Ground Floor, Jwala Heri Road, Near Jwala Heri Red Light, Paschim Vihar, New Delhi","Waffle, Pancake, Ice Cream, Desserts, Beverages",Delhi NCR,28.66951,77.09791
19415274,Baskin Robbins - Ice Cream Desserts,4.0,Very Good,724,0,4.0,724,₹500 for two,₹300 for one,"North West Avenue, New Delhi","Plot 4/40, NWA Club Road, Punjabi Bagh, New Delhi","Ice Cream, Desserts, Beverages",Delhi NCR,28.66952,77.14692
18356780,Keventers - Milkshakes & Desserts,4.1,Very Good,"2,744",0,4.1,"2,744",₹300 for two,₹300 for one,"Netaji Subhash Place, New Delhi","G-90, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi","Shake, Beverages, Desserts",Delhi NCR,28.69325,77.15066
19268502,The Biryani Life,4.2,Very Good,560,0,4.2,560,₹400 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop G6-9, Plot 9-10, Anupam CC, Opposite Jawala Heri Market, Paschim Vihar, New Delhi","Biryani, Mughlai, Kebabs",Delhi NCR,28.66951,77.09791
309463,SGF - Spice Grill Flame,3.8,Good,12.4K,3,3.8,12.3K,₹300 for two,₹300 for one,"Netaji Subhash Place, New Delhi","G-76, Ground Floor, Aggarwal Millenium Tower 2, Netaji Subhash Place, New Delhi",North Indian,Delhi NCR,28.69325,77.15066
18884622,The Good Bowl,4.3,Very Good,"1,459",0,4.3,"1,459",₹500 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop G6-9, Plot 9-10, Anupam CC, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","North Indian, Biryani, Mughlai",Delhi NCR,28.66951,77.09791
20322656,Authentic Indian Taste,3.9,Good,"1,671",0,3.9,"1,671",₹250 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 3, Block A 4, CSC Market, Paschim Vihar, New Delhi","Momos, Rolls, Fast Food, Shawarma, Biryani",Delhi NCR,28.66951,77.09791
18551630,Sweet Truth - Cake And Desserts,4.2,Very Good,"1,265",0,4.2,"1,265",₹400 for two,₹300 for one,"Paschim Vihar, New Delhi","G-6, Plot 9 & 10, Anupam, Opposite Jawala Heri Market, Paschim Vihar, New Delhi","Desserts, Bakery, Ice Cream",Delhi NCR,28.66951,77.09791
20334416,Amritsari Chaap & Naan,3.6,Good,"2,093",0,3.6,"2,093",₹300 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 1, Ground Floor, Rohtak Road, Paschim Vihar, New Delhi","Fast Food, Rolls, Momos, Shawarma, Shake",Delhi NCR,28.66951,77.09791
19217669,Food Ambassador,3.9,Good,"3,931",129,3.7,"3,802",₹400 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 3, Block A-4, CSC Market, Paschim Vihar, New Delhi","Fast Food, Momos, Burger, Rolls, Chinese, North Indian, Biryani",Delhi NCR,28.66951,77.09791
20040051,Ro'Lit! - Lit Momos & Rolls,3.8,Good,277,0,3.8,277,₹500 for two,₹300 for one,"Paschim Vihar, New Delhi","G-3, Plot -6, Friends Tower, Commercial Complex, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","Momos, Rolls, Fast Food, Beverages",Delhi NCR,28.66951,77.09791
20293423,Game Of Shawarma,3.7,Good,"2,731",0,3.7,"2,731",₹300 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 7, 1st Floor, Block A/4, Gole Market, Paschim Vihar, New Delhi","Fast Food, Pasta, Burger, Sandwich, Pizza",Delhi NCR,28.66951,77.09791
20378990,Ustaad Ji Chaap Wale,3.5,Good,857,0,3.5,857,₹200 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop 9C, CSC, A-1 Market, Paschim Vihar, New Delhi","Rolls, Momos, Fast Food, North Indian",Delhi NCR,28.66951,77.09791
19840194,Pure Veg Meals By LunchBox,4.0,Very Good,63,0,4.0,63,₹300 for two,₹300 for one,"Paschim Vihar, New Delhi","Shop G6-9, Plot 9-10, Anupam CC, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","North Indian, Biryani, Mughlai",Delhi NCR,28.66951,77.09791
19709577,Keventers Ice Cream,4.1,Very Good,176,0,4.1,176,₹300 for two,₹300 for one,"Pitampura, New Delhi","G90, Aggarwal Millennium Tower, Netaji Subhash Place Complex, Pitampura, New Delhi","Ice Cream, Desserts",Delhi NCR,28.69594,77.13722
19351920,SLAY Coffee,4.0,Very Good,669,0,4.0,669,₹350 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop G6-9, Plot 9-10, Anupam CC, Opposite Jwala Heri Market, Paschim Vihar, New Delhi","Cafe, Coffee, Beverages, Fast Food",Delhi NCR,28.66951,77.09791
20172079,Sardar Ji Chicken Corner,4.0,Very Good,"1,056",0,4.0,"1,056",₹500 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop 13, Block A, DDA Shopping Complex, Paschim Vihar, New Delhi","Chinese, Biryani",Delhi NCR,28.66951,77.09791
5594,Cafe Coffee Day,3.9,Good,"1,605",123,4.2,"1,482",₹750 for two,₹200 for one,"Paschim Vihar, New Delhi","A3/320, Jwala Heri Market, Paschim Vihar, New Delhi","Cafe, Coffee, Tea, Fast Food, Sandwich, Desserts, Shake, Beverages",Delhi NCR,28.66951,77.09791
18815014,Grills And Buns,4.1,Very Good,"3,879",0,4.1,"3,879",₹400 for two,₹200 for one,"Paschim Vihar, New Delhi","G-1, Garg Plaza, Bhera Enclave, Paschim Vihar, New Delhi","Fast Food, Desserts, Beverages, Burger, Pizza",Delhi NCR,28.66951,77.09791
20551074,Babu Mutton And Chicken Shop,4.1,Very Good,"1,352",0,4.1,"1,352",₹400 for two,₹200 for one,"Paschim Vihar, New Delhi","G-160, Sundram Tower, Paschim Vihar, New Delhi","Rolls, Fast Food, Kebab, North Indian, Mughlai, Chinese, Biryani, Beverages",Delhi NCR,28.66951,77.09791
831,Berco's - If You Love Chinese,4.2,Very Good,"9,319","1,751",4.1,"7,568","₹1,500 for two",₹200 for one,"Pitampura, New Delhi","Shop 122, 123 & 124, Plot 3, First Floor, PP City Centre, Community Centre Road 44, Saraswati Vihar, Pitampura, New Delhi","Asian, Thai, Chinese, Momos, Seafood, Desserts, Beverages",Delhi NCR,28.69594,77.13722
20510232,Shawarma Junction,3.7,Good,565,0,3.7,565,₹250 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop 3, First Floor, CSC A1 Market, Paschim Vihar, New Delhi","Shawarma, North Indian, Momos, Rolls, Fast Food",Delhi NCR,28.66951,77.09791
306544,London Grill Co.,4.1,Very Good,11.1K,943,4.0,10.1K,₹600 for two,₹200 for one,"Paschim Vihar, New Delhi","36, Ground Floor, DDA Gol Market, Rohtak Road, Block A4, Paschim Vihar, New Delhi","Healthy Food, Wraps, Sandwich, Burger, Fast Food, Beverages, Shake",Delhi NCR,28.66951,77.09791
20518520,Mr Papa Chinese And Fast Food,3.4,Average,174,4,3.4,170,₹300 for two,₹200 for one,"Paschim Vihar, New Delhi","G1, Shop 1, A 2, Ansal Tower, Paschim Vihar, New Delhi","Chinese, Momos, Fast Food",Delhi NCR,28.66951,77.09791
20328619,Faasos Signature Wraps and Rolls,4.0,Very Good,21,0,4.0,21,₹350 for two,₹200 for one,"Paschim Vihar, New Delhi","Shop G-6, G-7, G-8 and G-9, Plot 9 and 10, Anupam Commercial Complex, Paschim Vihar, New Delhi","Rolls, Wraps, Shawarma",Delhi NCR,28.66951,77.09791
